bd_swab_id,extraction_plate_id,qpcr_plate_id,result,average_copy_number,average_ct,average_zoospores,comments,standard,master_mix,replicate,qpcr_machine,extraction_kit,extraction_date,qpcr_date,qpcr_lab,extract_lab
181202_01,panama_samples2019_09272022_plate4,panama_samples2019_09272022_plate4,NA,250.64,32.9,10025.44,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181119_09,panama_samples2019_2/21/2023_singletube,panama_samples2019_03012023_plate7,NA,259.74,33.51,10389.56,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181206_16,panama_samples2019_01302023_plate5,panama_samples2019_02222023_plate5,NA,285.99,33.45,11439.52,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181201_12,panama_samples2019_09272022_plate4,panama_samples2019_09272022_plate4,NA,298.03,32.65,11921.24,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181206_14,panama_samples2019_01302023_plate5,panama_samples2019_02222023_plate5,NA,300.37,33.38,12014.64,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181110_05,panama_samples2019_09092022_plate2,panama_samples2019_04032023_plate2_rerun2,NA,303.41,30.86,12136.32,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
190107_03,panama_samples2019_2/21/2023_singletube,panama_samples2019_03012023_plate7,NA,335.38,33.15,13415.12,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181111_02,panama_samples2019_09092022_plate2,panama_samples2019_04032023_plate2_rerun2,NA,352.91,30.67,14116.28,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181215_j03,panama_samples2019_02142023_plate6,panama_samples2019_02142023_plate6,NA,374.24,31.47,14969.72,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
190813_06,panama_samples2019_01102023_plate1,panama_samples2019_01252023_plate1_rerun3,NA,405.94,32.16,16237.56,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181110_13,panama_samples2019_09092022_plate2,panama_samples2019_04032023_plate2_rerun2,NA,448.64,30.37,17945.68,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181207_i11,panama_samples2019_01302023_plate5,panama_samples2019_02222023_plate5,NA,458.31,32.78,18332.36,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181206_32,panama_samples2019_01302023_plate5,panama_samples2019_02222023_plate5,NA,466.02,32.76,18640.96,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181214_i08,panama_samples2019_02142023_plate6,panama_samples2019_02142023_plate6,NA,483.86,31.09,19354.44,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
190813_05,panama_samples2019_01102023_plate1,panama_samples2019_01252023_plate1_rerun3,NA,496.2,31.87,19847.96,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181119_14,panama_samples2019_2/21/2023_singletube,panama_samples2019_03012023_plate7,NA,498.35,32.6,19933.8,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
190802_03,panama_samples2019_01102023_plate1,panama_samples2019_01252023_plate1_rerun3,NA,503.45,31.85,20137.84,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181202_13,panama_samples2019_09272022_plate4,panama_samples2019_09272022_plate4,NA,529.52,31.79,21180.84,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
190106_03,panama_samples2019_02142023_plate6,panama_samples2019_02142023_plate6,NA,558.18,30.89,22327.12,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181207_i01,panama_samples2019_01302023_plate5,panama_samples2019_02222023_plate5,NA,674.41,32.24,26976.4,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181127_17,panama_samples2019_09132022_plate3,panama_samples2019_12082022_plate3,NA,720.18,28.47,28807.4,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181207_21,panama_samples2019_01302023_plate5,panama_samples2019_02222023_plate5,NA,1048.84,31.62,41953.76,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181202_05,panama_samples2019_09272022_plate4,panama_samples2019_09272022_plate4,NA,1112.62,30.69,44504.8,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181203_07,panama_samples2019_09272022_plate4,panama_samples2019_09272022_plate4,NA,1218.8,30.56,48752,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181206_02,panama_samples2019_09272022_plate4,panama_samples2019_09272022_plate4,NA,1262.63,30.51,50505.2,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181128_06,panama_samples2019_09272022_plate4,panama_samples2019_09272022_plate4,NA,1265,30.5,50600,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181202_07,panama_samples2019_09272022_plate4,panama_samples2019_09272022_plate4,NA,1294.15,30.47,51766,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181202_04,panama_samples2019_09272022_plate4,panama_samples2019_09272022_plate4,NA,1411.88,30.34,56475.2,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181214_j08,panama_samples2019_02142023_plate6,panama_samples2019_02142023_plate6,NA,1433.68,29.52,57347.2,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181218_14,panama_samples2019_02142023_plate6,panama_samples2019_02142023_plate6,NA,1498.86,29.45,59954.56,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181130_19,panama_samples2019_09272022_plate4,panama_samples2019_09272022_plate4,NA,1500.93,30.25,60037.2,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181201_19,panama_samples2019_09272022_plate4,panama_samples2019_09272022_plate4,NA,1521.08,30.23,60843.2,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
190807_01,panama_samples2019_01102023_plate1,panama_samples2019_01252023_plate1_rerun3,NA,1757.31,30.04,70292.4,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181130_04,panama_samples2019_09272022_plate4,panama_samples2019_09272022_plate4,NA,1829.78,29.96,73191.2,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181202_12,panama_samples2019_09272022_plate4,panama_samples2019_09272022_plate4,NA,2064.44,29.78,82577.6,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181202_09,panama_samples2019_09272022_plate4,panama_samples2019_09272022_plate4,NA,2211.6,29.68,88464,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181207_i16,panama_samples2019_01302023_plate5,panama_samples2019_02222023_plate5,NA,2501.97,30.39,100078.68,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181213_j04,panama_samples2019_02142023_plate6,panama_samples2019_02142023_plate6,NA,3074.09,28.41,122963.48,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181206_31,panama_samples2019_01302023_plate5,panama_samples2019_02222023_plate5,NA,3341.57,29.98,133662.72,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181207_i18,panama_samples2019_01302023_plate5,panama_samples2019_04202023_plate8,NA,3775.22,29.53,151008.84,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181130_12,panama_samples2019_09272022_plate4,panama_samples2019_09272022_plate4,NA,3997.5,28.8,159900,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181207_i08,panama_samples2019_01302023_plate5,panama_samples2019_02222023_plate5,NA,5280.05,29.34,211202.16,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181206_50,panama_samples2019_01302023_plate5,panama_samples2019_02222023_plate5,NA,5630.36,29.25,225214.24,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181207_i15,panama_samples2019_01302023_plate5,panama_samples2019_02222023_plate5,NA,5635.58,29.25,225423.08,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181119_11,panama_samples2019_2/21/2023_singletube,panama_samples2019_03012023_plate7,NA,9558.94,28.46,382357.56,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181206_25,panama_samples2019_01302023_plate5,panama_samples2019_02222023_plate5,NA,9625.73,28.49,385029.24,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181207_i13,panama_samples2019_01302023_plate5,panama_samples2019_02222023_plate5,NA,10751.33,28.33,430053.36,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181214_j09,panama_samples2019_02142023_plate6,panama_samples2019_02142023_plate6,NA,10857.59,26.58,434303.64,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181215_j04,panama_samples2019_02142023_plate6,panama_samples2019_02142023_plate6,NA,12169.9,26.41,486795.84,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181127_21,panama_samples2019_09132022_plate3,panama_samples2019_12082022_plate3,NA,13463.36,24.01,538534.52,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181207_i06,panama_samples2019_01302023_plate5,panama_samples2019_02222023_plate5,NA,17751.65,27.63,710065.84,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181206_27,panama_samples2019_01302023_plate5,panama_samples2019_02222023_plate5,NA,19304.33,27.51,772173.04,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181206_45,panama_samples2019_01302023_plate5,panama_samples2019_02222023_plate5,NA,35379.87,26.66,1415194.68,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181207_i14,panama_samples2019_01302023_plate5,panama_samples2019_02222023_plate5,NA,40740.04,26.46,1629601.56,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
190806_08,panama_samples2019_01102023_plate1,panama_samples2019_01252023_plate1_rerun3,NA,56184.04,25.02,2247361.72,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181206_22,panama_samples2019_01302023_plate5,panama_samples2019_02222023_plate5,NA,57277.96,25.98,2291118.44,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181113_01,panama_samples2019_09092022_plate2,panama_samples2019_04032023_plate2_rerun2,NA,58525.6,24.22,2341024.08,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
190802_12,panama_samples2019_01102023_plate1,panama_samples2019_01252023_plate1_rerun3,NA,65678.59,24.8,2627143.44,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181214_j10,panama_samples2019_02142023_plate6,panama_samples2019_02142023_plate6,NA,83493.69,23.62,3339747.52,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181205_02,panama_samples2019_09272022_plate4,panama_samples2019_09272022_plate4,NA,92713.73,24.14,3708549.2,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181206_46,panama_samples2019_01302023_plate5,panama_samples2019_02222023_plate5,NA,174868.73,24.4,6994749.36,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181130_11,panama_samples2019_09272022_plate4,panama_samples2019_09272022_plate4,NA,227272.59,22.8,9090903.6,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181201_07,panama_samples2019_09272022_plate4,panama_samples2019_09272022_plate4,NA,360337.5,22.12,14413500,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181215_j02,panama_samples2019_02142023_plate6,panama_samples2019_02142023_plate6,NA,373924.72,21.44,14956988.76,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
extr_pos_02142023_plate6,panama_samples2019_02142023_plate6,panama_samples2019_02142023_plate6,NA,458485.22,21.15,18339408.76,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
extr_pos_01102023_plate1,panama_samples2019_01102023_plate1,panama_samples2019_01252023_plate1_rerun3,NA,932106.12,20.96,37284245,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
extr_pos_09092022_plate2,panama_samples2019_09092022_plate2,panama_samples2019_04032023_plate2_rerun2,NA,1405049.38,20.2,56201975,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
extr_pos_9272922_plate4,panama_samples2019_09272022_plate4,panama_samples2019_09272022_plate4,NA,1437436.88,20.07,57497475.2,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181205_01,panama_samples2019_09272022_plate4,panama_samples2019_09272022_plate4,NA,1453197.5,20.05,58127900,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181206_18,panama_samples2019_01302023_plate5,panama_samples2019_02222023_plate5,NA,1548132.5,21.33,61925300,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
extr_pos_09132022_plate3,panama_samples2019_09132022_plate3,panama_samples2019_12082022_plate3,NA,1798747.88,16.56,71949915,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
extr_pos_01302023_plate5,panama_samples2019_01302023_plate5,panama_samples2019_02222023_plate5,NA,2009380.38,20.96,80375215,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181207_22,panama_samples2019_01302023_plate5,panama_samples2019_02222023_plate5,NA,2543650.5,20.63,101746020,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
extr_pos_02212023_singlewell,panama_samples2019_2/21/2023_singletube,panama_samples2019_03012023_plate7,NA,14840814,18.18,593632560,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
190808_j01,panama_samples2019_01102023_plate1,panama_samples2019_01252023_plate1_rerun3,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
190808_j02,panama_samples2019_01102023_plate1,panama_samples2019_01252023_plate1_rerun3,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
190808_j03,panama_samples2019_01102023_plate1,panama_samples2019_01252023_plate1_rerun3,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
190808_k15,panama_samples2019_01102023_plate1,panama_samples2019_01252023_plate1_rerun3,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
190808_k16,panama_samples2019_01102023_plate1,panama_samples2019_01252023_plate1_rerun3,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
190808_k17,panama_samples2019_01102023_plate1,panama_samples2019_01252023_plate1_rerun3,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
190808_k18,panama_samples2019_01102023_plate1,panama_samples2019_01252023_plate1_rerun3,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
190812_01,panama_samples2019_01102023_plate1,panama_samples2019_01252023_plate1_rerun3,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
190812_02,panama_samples2019_01102023_plate1,panama_samples2019_01252023_plate1_rerun3,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
190812_03,panama_samples2019_01102023_plate1,panama_samples2019_01252023_plate1_rerun3,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
190812_04,panama_samples2019_01102023_plate1,panama_samples2019_01252023_plate1_rerun3,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
190812_05,panama_samples2019_01102023_plate1,panama_samples2019_01252023_plate1_rerun3,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
190812_07,panama_samples2019_01102023_plate1,panama_samples2019_01252023_plate1_rerun3,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
190812_08,panama_samples2019_01102023_plate1,panama_samples2019_01252023_plate1_rerun3,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
190812_09,panama_samples2019_01102023_plate1,panama_samples2019_01252023_plate1_rerun3,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
190812_10,panama_samples2019_01102023_plate1,panama_samples2019_01252023_plate1_rerun3,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
190813_01,panama_samples2019_01102023_plate1,panama_samples2019_01252023_plate1_rerun3,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
190813_04,panama_samples2019_01102023_plate1,panama_samples2019_01252023_plate1_rerun3,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
190731_01,panama_samples2019_01102023_plate1,panama_samples2019_01252023_plate1_rerun3,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
190731_02,panama_samples2019_01102023_plate1,panama_samples2019_01252023_plate1_rerun3,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
190801_01,panama_samples2019_01102023_plate1,panama_samples2019_01252023_plate1_rerun3,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
190801_04,panama_samples2019_01102023_plate1,panama_samples2019_01252023_plate1_rerun3,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
190802_01,panama_samples2019_01102023_plate1,panama_samples2019_01252023_plate1_rerun3,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
190802_02,panama_samples2019_01102023_plate1,panama_samples2019_01252023_plate1_rerun3,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
190802_04,panama_samples2019_01102023_plate1,panama_samples2019_01252023_plate1_rerun3,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
190802_05,panama_samples2019_01102023_plate1,panama_samples2019_01252023_plate1_rerun3,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
190802_07,panama_samples2019_01102023_plate1,panama_samples2019_01252023_plate1_rerun3,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
190802_08,panama_samples2019_01102023_plate1,panama_samples2019_01252023_plate1_rerun3,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
190802_09,panama_samples2019_01102023_plate1,panama_samples2019_01252023_plate1_rerun3,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
190802_10,panama_samples2019_01102023_plate1,panama_samples2019_01252023_plate1_rerun3,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
190802_13,panama_samples2019_01102023_plate1,panama_samples2019_01252023_plate1_rerun3,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
190803_01,panama_samples2019_01102023_plate1,panama_samples2019_01252023_plate1_rerun3,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
190803_02,panama_samples2019_01102023_plate1,panama_samples2019_01252023_plate1_rerun3,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
190803_03,panama_samples2019_01102023_plate1,panama_samples2019_01252023_plate1_rerun3,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
190803_06,panama_samples2019_01102023_plate1,panama_samples2019_01252023_plate1_rerun3,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
190803_07,panama_samples2019_01102023_plate1,panama_samples2019_01252023_plate1_rerun3,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
190803_08,panama_samples2019_01102023_plate1,panama_samples2019_01252023_plate1_rerun3,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
190805_01,panama_samples2019_01102023_plate1,panama_samples2019_01252023_plate1_rerun3,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
190806_02,panama_samples2019_01102023_plate1,panama_samples2019_01252023_plate1_rerun3,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
190806_04,panama_samples2019_01102023_plate1,panama_samples2019_01252023_plate1_rerun3,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
190806_07,panama_samples2019_01102023_plate1,panama_samples2019_01252023_plate1_rerun3,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
190806_09,panama_samples2019_01102023_plate1,panama_samples2019_01252023_plate1_rerun3,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
190806_11,panama_samples2019_01102023_plate1,panama_samples2019_01252023_plate1_rerun3,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
190807_02,panama_samples2019_01102023_plate1,panama_samples2019_01252023_plate1_rerun3,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
190807_03,panama_samples2019_01102023_plate1,panama_samples2019_01252023_plate1_rerun3,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
190807_04,panama_samples2019_01102023_plate1,panama_samples2019_01252023_plate1_rerun3,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
190807_05,panama_samples2019_01102023_plate1,panama_samples2019_01252023_plate1_rerun3,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
190807_06,panama_samples2019_01102023_plate1,panama_samples2019_01252023_plate1_rerun3,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
190807_07,panama_samples2019_01102023_plate1,panama_samples2019_01252023_plate1_rerun3,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
190808_k01,panama_samples2019_01102023_plate1,panama_samples2019_01252023_plate1_rerun3,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
190808_k02,panama_samples2019_01102023_plate1,panama_samples2019_01252023_plate1_rerun3,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
190808_k04,panama_samples2019_01102023_plate1,panama_samples2019_01252023_plate1_rerun3,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
190808_k05,panama_samples2019_01102023_plate1,panama_samples2019_01252023_plate1_rerun3,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
190808_k06,panama_samples2019_01102023_plate1,panama_samples2019_01252023_plate1_rerun3,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
190808_k07,panama_samples2019_01102023_plate1,panama_samples2019_01252023_plate1_rerun3,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
